20130501,阵雨,25,17,南风,3
20130502,小雨,24,16,北风,3
20130503,阵雨,27,17,南风,3
20130504,阵雨,24,16,南风,3
20130505,阴,24,16,南风,3
20130506,中雨,26,16,北风,3
20130507,阴,23,16,北风,3
20130508,阵雨,24,16,北风,3
20130509,阵雨,23,16,北风,3
20130510,多云,29,15,北风,3
20130511,晴,30,16,南风,3
20130512,多云,30,16,南风,3
20130513,多云,30,18,南风,3
20130514,阵雨,29,19,南风,3
20130515,小雨,27,17,北风,3
20130516,阴,23,16,北风,3
20130517,阵雨,20,15,北风,3
20130518,多云,28,18,北风,3
20130519,晴,30,18,南风,3
20130520,多云,31,19,南风,3
20130521,晴,32,19,南风,3
20130522,晴,33,20,南风,3
20130523,多云,31,21,南风,3
20130524,中雨,29,20,北风,3
20130525,多云,30,19,南风,3
20130526,晴,31,20,南风,3
20130527,多云,32,21,南风,3
20130528,阴,26,19,南风,3
20130529,阵雨,26,16,北风,3
20130530,阴,26,18,北风,3
20130531,阴,26,18,南风,3
20130601,多云,30,18,南风,3
20130602,多云,32,20,南风,3
20130603,多云,33,21,南风,3
20130604,多云,34,20,南风,3
20130605,阵雨,30,21,南风,3
20130606,多云,31,22,南风,3
20130607,多云,32,21,南风,3
20130608,阵雨,24,19,南风,3
20130609,多云,28,18,南风,3
20130610,多云,32,19,南风,3
20130611,多云,31,20,南风,3
20130612,晴,31,20,南风,3
20130613,多云,31,22,南风,3
20130614,多云,30,22,南风,3
20130615,多云,30,24,南风,3
20130616,多云,32,23,南风,3
20130617,多云,32,24,南风,3
20130618,多云,32,24,南风,3
20130619,多云,32,22,南风,3
20130620,中到大雨,27,23,南风,4
20130621,阴,28,23,南风,3
20130622,阵雨,29,23,南风,3
20130623,阴,29,22,南风,3
20130624,小雨,27,22,南风,3
20130625,阵雨,29,22,南风,3
20130626,多云,31,23,南风,3
20130627,多云,33,23,南风,3
20130628,多云,33,24,南风,3
20130629,雷阵雨,32,24,南风,4
20130630,阴,27,23,北风,3
20130701,中雨,27,23,北风,4
20130702,多云,29,24,南风,3
20130703,阵雨,32,24,南风,3
20130704,雷阵雨,30,23,北风,4
20130705,多云,31,24,南风,3
20130706,多云,32,24,南风,3
20130707,多云,33,24,南风,3
20130708,中雨,31,23,南风,3
20130709,中雨,28,23,北风,4
20130710,中到大雨,25,21,北风,4
20130711,中雨,25,22,北风,4
20130712,阴,27,24,南风,3
20130713,多云,29,24,南风,3
20130714,雷阵雨,33,24,南风,3
20130715,多云,33,24,南风,3
20130716,多云,31,22,北风,4
20130717,阴,26,22,南风,3
20130718,中雨,26,22,北风,3
20130719,阵雨,27,23,北风,3
20130720,多云,29,23,北风,3
20130721,多云,31,23,南风,3
20130722,阴,28,23,北风,3
20130723,多云,30,23,南风,3
20130724,阵雨,30,24,南风,3
20130725,多云,32,24,南风,3
20130726,多云,32,24,南风,3
20130727,多云,33,24,南风,3
20130728,多云,32,24,南风,3
20130729,阵雨,33,23,南风,3
20130730,多云,33,24,南风,3
20130731,多云,32,24,北风,3
20130801,多云,33,24,南风,3
20130802,多云,33,24,南风,3
20130803,多云,34,25,南风,3
20130804,多云,33,25,南风,3
20130805,阵雨,33,24,南风,3
20130806,中到大雨,30,22,北风,3
20130807,阴,28,22,北风,3
20130808,多云,30,23,南风,3
20130809,多云,30,21,南风,3
20130810,阵雨,29,23,南风,3
20130811,阵雨,31,23,南风,3
20130812,阵雨,31,23,南风,3
20130813,晴,33,23,南风,3
20130814,多云,34,24,南风,3
20130815,多云,34,25,南风,3
20130816,多云,34,24,南风,3
20130817,多云,34,24,南风,3
20130818,多云,35,24,南风,3
20130819,多云,35,25,南风,3
20130820,多云,34,24,南风,3
20130821,多云,33,24,南风,3
20130822,多云,33,24,南风,3
20130823,多云,36,24,南风,3
20130824,多云,35,24,南风,3
20130825,阵雨,33,24,南风,3
20130826,多云,33,24,南风,3
20130827,多云,31,24,南风,3
20130828,中到大雨,28,22,北风,4
20130829,阴,28,22,北风,3
20130830,多云,31,21,南风,3
20130831,多云,30,20,南风,3
20130901,阴,26,19,南风,3
20130902,阵雨,23,19,北风,4
20130903,阵雨,23,19,北风,3
20130904,小到中雨,23,18,北风,3
20130905,阵雨,23,17,北风,4
20130906,阴,23,18,北风,3
20130907,阵雨,22,17,北风,3
20130908,阴,24,18,北风,3
20130909,阴,26,19,北风,3
20130910,多云,27,20,南风,3
20130911,阴,27,19,北风,3
20130912,多云,28,19,南风,3
20130913,多云,28,19,南风,3
20130914,多云,30,21,南风,3
20130915,多云,31,21,南风,3
20130916,多云,29,22,南风,3
20130917,多云,29,22,北风,3
20130918,阵雨,28,21,北风,3
20130919,中雨,25,20,北风,4
20130920,阴,26,19,北风,3
20130921,阴,25,19,北风,3
20130922,阵雨,25,20,北风,3
20130923,多云,27,20,南风,3
20130924,阴,27,19,东北风,3
20130925,阴,24,16,北风,3
20130926,阵雨,21,14,北风,4
20130927,阴,23,14,北风,3
20130928,多云,26,15,南风,3
20130929,多云,23,16,南风,3
20130930,多云,27,15,南风,3
20131001,多云,25,17,东北风,3
20131002,阴,25,17,北风,3
20131003,阴,24,16,西南风,3
20131004,阵雨,22,17,北风,3
20131005,多云,24,17,南风,3
20131006,多云,25,16,东南风,3
20131007,多云,28,16,南风,3
20131008,多云,28,16,南风,3
20131009,多云,30,16,南风,3
20131010,晴,30,18,南风,3
20131011,多云,30,17,东南风,3
20131012,多云,29,17,南风,3
20131013,多云,27,18,北风,3
20131014,小雨,24,16,北风,4
20131015,小雨,18,13,北风,4
20131016,阴,16,12,北风,3
20131017,阴,18,13,北风,3
20131018,阵雨,17,12,北风,3
20131019,阴,19,13,北风,3
20131020,阴,18,14,北风,3
20131021,阵雨,18,15,北风,3
20131022,阴,21,14,南风,3
20131023,多云,24,13,南风,3
20131024,阴,23,13,北风,3
20131025,多云,23,14,南风,3
20131026,阴,21,13,南风,3
20131027,多云,20,14,西南风,3
20131028,小雨,17,13,北风,3
20131029,阵雨,16,13,北风,3
20131030,阵雨,17,13,北风,3
20131031,阵雨,17,12,北风,3
20131101,多云,19,13,北风,3
20131102,阵雨,16,13,南风,3
20131103,阴,17,13,北风,3
20131104,阴,18,13,北风,3
20131105,小雨,17,13,北风,3
20131106,多云,20,13,南风,3
20131107,阴,17,12,南风,3
20131108,阴,18,13,南风,3
20131109,阴,19,13,北风,3
20131110,阴,17,12,东北风,3
20131111,阵雨,16,11,东北风,3
20131112,阴,16,11,北风,3
20131113,小雨,14,10,北风,3
20131114,多云,18,8,南风,3
20131115,多云,17,8,南风,3
20131116,多云,19,7,南风,3
20131117,多云,20,8,南风,3
20131118,多云,19,8,东北风,3
20131119,多云,19,9,南风,3
20131120,阴,17,11,南风,3
20131121,阵雨,15,11,北风,3
20131122,小雨,15,8,北风,3
20131123,小雨,12,6,北风,3
20131124,阵雨,15,4,北风,3
20131125,多云,13,6,北风,3
20131126,多云,14,7,北风,3
20131127,多云,13,5,北风,3
20131128,多云,14,5,南风,3
20131129,多云,14,4,南风,3
20131130,多云,15,4,南风,3
20131201,多云,15,4,南风,3
20131202,多云,16,3,南风,3
20131203,晴,17,3,南风,3
20131204,阴,15,4,南风,3
20131205,多云,17,4,南风,3
20131206,多云,16,2,东风,3
20131207,多云,15,5,东风,3
20131208,阴,13,4,北风,3
20131209,多云,13,4,北风,3
20131210,多云,13,5,北风,3
20131211,多云,13,2,北风,3
20131212,多云,14,3,南风,3
20131213,多云,13,6,北风,3
20131214,小雨,11,5,北风,3
20131215,多云,12,0,南风,3
20131216,晴,12,-1,南风,3
20131217,晴,12,1,南风,3
20131218,多云,11,3,南风,3
20131219,小雨,9,4,北风,3
20131220,小雨,8,2,北风,3
20131221,阴,9,2,北风,3
20131222,阴,9,2,北风,3
20131223,阴,7,3,南风,3
20131224,阴,8,4,北风,3
20131225,阴,8,4,北风,3
20131226,阴,8,0,北风,3
20131227,多云,9,3,南风,3
20131228,阴,7,1,北风,3
20131229,多云,9,1,南风,3
20131230,多云,10,0,南风,3
20131231,多云,10,0,南风,3
20140101,多云,8,2,南风,3
20140102,阴,9,0,北风,3
20140103,多云,13,-2,北风,3
20140104,多云,13,3,南风,3
20140105,阴,10,3,南风,3
20140106,阴,9,4,南风,3
20140107,多云,11,2,北风,3
20140108,多云,9,2,南风,3
20140109,多云,10,3,北风,3
20140110,阴,8,3,北风,3
20140111,多云,10,3,北风,3
20140112,多云,11,-1,北风,3
20140113,多云,13,2,北风,3
20140114,多云,10,2,北风,3
20140115,阴,9,4,南风,3
20140116,多云,10,2,北风,3
20140117,多云,13,3,南风,3
20140118,阴,10,4,南风,3
20140119,阴,8,2,北风,3
20140120,多云,14,-1,北风,3
20140121,晴,15,1,南风,3
20140122,晴,15,1,南风,3
20140123,多云,15,3,南风,3
20140124,多云,16,2,南风,3
20140125,多云,15,6,南风,3
20140126,多云,14,5,北风,3
20140127,多云,15,7,南风,3
20140128,阴,13,5,北风,3
20140129,阴,14,5,北风,3
20140130,阴,14,5,南风,3
20140131,多云,14,4,南风,3
20140201,多云,16,5,南风,3
20140202,多云,17,8,南风,3
20140203,多云,15,10,南风,3
20140204,阴,14,9,北风,3
20140205,阴,12,6,北风,3
20140206,小雨,7,3,北风,3
20140207,阴,9,3,北风,3
20140208,阴,7,4,北风,3
20140209,阵雨,6,1,北风,3
20140210,雨夹雪,4,-1,北风,3
20140211,雨夹雪,5,0,北风,3
20140212,小雨,5,1,北风,3
20140213,阴,6,1,北风,3
20140214,阴,8,1,东北风,3
20140215,阴,10,2,北风,3
20140216,阴,7,3,北风,3
20140217,小雨,6,2,北风,3
20140218,多云,10,0,南风,3
20140219,多云,11,4,北风,3
20140220,多云,10,5,南风,3
20140221,阴,10,5,南风,3
20140222,阴,12,6,南风,3
20140223,阴,13,8,北风,3
20140224,阴,13,6,北风,3
20140225,阴,15,8,南风,3
20140226,阴,13,7,北风,3
20140227,小雨,12,7,北风,3
20140228,阴,11,6,北风,3
20140301,阴,12,7,东北风,3
20140302,阴,11,6,北风,3
20140303,阴,11,5,北风,3
20140304,多云,15,7,北风,3
20140305,阴,13,8,北风,3
20140306,小雨,11,7,北风,3
20140307,小雨,10,7,北风,3
20140308,阴,13,7,南风,3
20140309,多云,15,8,南风,3
20140310,多云,16,9,南风,3
20140311,多云,18,8,南风,3
20140312,多云,19,9,南风,3
20140313,阴,16,8,北风,3
20140314,阴,18,8,南风,3
20140315,多云,18,7,南风,3
20140316,多云,18,7,南风,3
20140317,多云,22,10,南风,3
20140318,多云,23,11,南风,3
20140319,小雨,24,9,北风,4
20140320,小雨,13,7,北风,3
20140321,阴,16,8,北风,3
20140322,小雨,12,8,北风,3
20140323,阴,13,8,北风,3
20140324,阴,16,9,北风,3
20140325,多云,19,7,南风,3
20140326,阴,22,11,南风,3
20140327,多云,20,13,南风,3
20140328,多云,24,13,南风,3
20140329,多云,23,13,南风,3
20140330,小雨,19,15,北风,3
20140331,小雨,19,12,北风,3
20140401,阴,18,10,北风,3
20140402,阴,21,12,北风,3
20140403,阴,20,13,北风,3
20140404,阴,20,12,北风,3
20140405,小雨,16,11,北风,3
20140406,多云,22,13,南风,3
20140407,多云,22,14,南风,3
20140408,多云,23,14,南风,3
20140409,阴,22,15,南风,3
20140410,阴,23,17,南风,3
20140411,阴,23,15,南风,3
20140412,多云,27,16,南风,3
20140413,多云,27,18,南风,3
20140414,阴,25,18,南风,3
20140415,多云,27,17,南风,3
20140416,多云,27,18,北风,3
20140417,阵雨,26,18,南风,3
20140418,多云,27,17,南风,3
20140419,多云,26,17,北风,3
20140420,阴,20,15,北风,3
20140421,阴,20,12,南风,3
20140422,阴,26,15,南风,3
20140423,多云,24,15,南风,3
20140424,多云,25,13,南风,3
20140425,阵雨,20,13,北风,3
20140426,多云,25,13,南风,3
20140427,多云,26,14,南风,3
20140428,多云,26,15,南风,3
20140429,多云,25,13,南风,3
20140430,多云,28,14,南风,3
20140501,阴,24,15,北风,4
20140502,阴,22,15,北风,3
20140503,阴,20,14,北风,4
20140504,阴,25,14,南风,3
20140505,多云,26,15,南风,3
20140506,多云,27,14,南风,3
20140507,多云,28,15,南风,3
20140508,阵雨,25,16,南风,3
20140509,阵雨,22,16,北风,3
20140510,阴,23,15,北风,3
20140511,多云,27,18,南风,3
20140512,多云,26,17,南风,3
20140513,多云,26,18,南风,3
20140514,阴,25,16,北风,3
20140515,阴,22,15,北风,3
20140516,多云,25,16,南风,3
20140517,多云,28,18,南风,3
20140518,多云,28,19,南风,3
20140519,多云,28,18,南风,3
20140520,多云,28,18,南风,3
20140521,多云,27,17,南风,3
20140522,阴,25,19,南风,3
20140523,阴,26,19,北风,3
20140524,多云,27,20,北风,3
20140525,阵雨,25,19,北风,3
20140526,多云,29,18,南风,3
20140527,多云,30,19,南风,3
20140528,多云,30,20,南风,3
20140529,多云,29,20,南风,3
20140530,多云,31,22,南风,3
20140531,多云,32,23,南风,3
20140601,多云,32,24,南风,3
20140602,多云,32,22,南风,3
20140603,阵雨,27,23,南风,3
20140604,中雨,26,22,北风,3
20140605,阴,28,21,北风,3
20140606,阵雨,27,21,北风,3
20140607,多云,32,22,北风,3
20140608,多云,27,21,北风,3
20140609,阵雨,25,21,北风,3
20140610,阴,26,21,北风,3
20140611,阵雨,24,19,北风,3
20140612,阵雨,24,19,北风,3
20140613,阴,23,18,北风,3
20140614,阴,25,19,南风,3
20140615,阴,26,21,南风,3
20140616,多云,30,21,南风,3
20140617,多云,32,21,南风,3
20140618,多云,32,22,南风,3
20140619,阵雨,28,22,北风,3
20140620,阴,29,21,南风,3
20140621,多云,29,20,南风,3
20140622,多云,30,20,南风,3
20140623,阴,26,19,北风,3
20140624,小雨,23,19,北风,3
20140625,多云,29,21,北风,3
20140626,阴,28,21,南风,3
20140627,阴,28,22,南风,3
20140628,阵雨,26,21,北风,3
20140629,阵雨,25,20,北风,3
20140630,阵雨,26,20,北风,3
20140701,多云,30,20,北风,3
20140702,多云,29,22,南风,3
20140703,阴,28,20,南风,3
20140704,晴,32,22,南风,3
20140705,多云,31,24,南风,3
20140706,阴,28,23,北风,3
20140707,阵雨,27,23,北风,3
20140708,阴,30,24,南风,3
20140709,阵雨,27,21,北风,3
20140710,中雨,25,21,北风,3
20140711,多云,28,23,南风,3
20140712,多云,28,21,南风,3
20140713,多云,32,21,南风,3
20140714,多云,30,21,南风,3
20140715,多云,31,21,南风,3
20140716,多云,32,22,南风,3
20140717,多云,32,22,南风,3
20140718,多云,33,23,南风,3
20140719,阵雨,29,22,南风,4
20140720,阵雨,28,23,南风,3
20140721,阴,30,24,南风,3
20140722,多云,33,24,南风,3
20140723,小到中雨,33,25,南风,3
20140724,阵雨,34,22,北风,3
20140725,晴,35,24,南风,3
20140726,晴,34,23,南风,3
20140727,多云,34,24,南风,3
20140728,多云,33,24,南风,3
20140729,多云,32,24,南风,3
20140730,阵雨,31,23,南风,3
20140731,中雨,28,23,北风,3
20140801,阵雨,32,24,北风,3
20140802,多云,34,24,南风,3
20140803,多云,34,24,南风,3
20140804,多云,33,23,南风,3
20140805,多云,33,23,南风,3
20140806,阵雨,32,23,南风,3
20140807,阵雨,30,23,北风,3
20140808,阵雨,28,22,北风,3
20140809,阵雨,26,22,北风,3
20140810,阴,28,22,北风,3
20140811,阵雨,27,22,北风,3
20140812,阵雨,28,20,南风,3
20140813,多云,31,20,北风,3
20140814,多云,31,22,南风,3
20140815,阵雨,28,23,南风,3
20140816,阵雨,26,21,北风,3
20140817,阴,25,22,北风,3
20140818,多云,29,22,南风,3
20140819,多云,33,22,南风,3
20140820,阵雨,30,22,南风,3
20140821,阵雨,26,19,南风,4
20140822,阵雨,23,19,北风,3
20140823,阴,30,20,南风,3
20140824,多云,29,20,南风,3
20140825,多云,30,20,南风,3
20140826,小雨,25,20,北风,3
20140827,多云,26,19,北风,3
20140828,阴,28,20,南风,3
20140829,阴,28,22,南风,3
20140830,阴,27,21,南风,3
20140831,阴,29,21,南风,3
20140901,阵雨,25,21,北风,3
20140902,阴,27,19,北风,3
20140903,多云,28,17,南风,3
20140904,多云,29,18,南风,3
20140905,多云,29,21,南风,3
20140906,阴,27,21,南风,3
20140907,阴,28,20,南风,3
20140908,阴,27,21,南风,3
20140909,阵雨,26,22,北风,3
20140910,阴,28,22,南风,3
20140911,阴,28,22,南风,3
20140912,阴,28,22,北风,3
20140913,阵雨,28,20,北风,3
20140914,阴,24,20,北风,3
20140915,阴,24,19,北风,3
20140916,阵雨,24,19,北风,3
20140917,阵雨,24,19,北风,3
20140918,阵雨,23,17,北风,3
20140919,多云,28,19,南风,3
20140920,多云,28,20,南风,3
20140921,阴,25,20,北风,3
20140922,阴,25,19,北风,3
20140923,小雨,24,18,北风,3
20140924,多云,27,17,北风,3
20140925,多云,26,18,南风,3
20140926,阵雨,23,19,北风,3
20140927,阵雨,24,19,北风,3
20140928,多云,26,19,南风,3
20140929,多云,29,19,南风,3
20140930,阵雨,26,19,北风,3
20141001,阴,26,18,南风,3
20141002,多云,29,19,南风,3
20141003,阵雨,25,19,北风,3
20141004,多云,28,16,北风,3
20141005,晴,29,15,南风,3
20141006,多云,28,17,南风,3
20141007,多云,26,18,南风,3
20141008,阵雨,26,19,北风,3
20141009,阴,24,17,北风,3
20141010,阴,23,16,北风,4
20141011,小到中雨,18,14,北风,3
20141012,阴,16,13,北风,3
20141013,多云,18,11,南风,3
20141014,多云,20,14,南风,3
20141015,阴,18,13,南风,3
20141016,阴,18,14,北风,3
20141017,阴,19,15,北风,3
20141018,阴,19,14,北风,3
20141019,阴,21,15,北风,3
20141020,多云,25,15,北风,3
20141021,多云,25,16,南风,3
20141022,阴,21,15,南风,3
20141023,多云,24,13,南风,3
20141024,多云,26,14,南风,3
20141025,多云,25,14,南风,3
20141026,阴,22,16,南风,3
20141027,小雨,18,15,北风,3
20141028,阴,20,15,北风,3
20141029,阴,20,15,南风,3
20141030,阴,19,15,北风,3
20141031,阵雨,19,13,北风,3
20141101,小雨,16,13,北风,3
20141102,多云,17,7,北风,3
20141103,多云,16,8,北风,3
20141104,多云,18,10,北风,3
20141105,多云,20,12,南风,3
20141106,阴,18,12,北风,3
20141107,阴,17,10,北风,3
20141108,阴,15,12,北风,3
20141109,阴,16,10,北风,3
20141110,阴,14,10,北风,3
20141111,多云,16,10,北风,3
20141112,阴,17,9,南风,3
20141113,阴,17,7,北风,3
20141114,阴,16,10,北风,3
20141115,阴,16,9,北风,3
20141116,阴,13,10,北风,3
20141117,阵雨,12,10,北风,3
20141118,阴,16,8,北风,3
20141119,多云,16,8,南风,3
20141120,多云,14,9,南风,3
20141121,阴,15,11,北风,3
20141122,阴,15,9,北风,3
20141123,小雨,14,9,北风,3
20141124,阴,15,8,北风,3
20141125,多云,15,10,北风,3
20141126,阴,15,8,北风,3
20141127,多云,17,9,北风,3
20141128,阴,15,10,南风,3
20141129,阴,15,9,南风,3
20141130,小雨,12,6,北风,4
20141201,阴,12,7,南风,3
20141202,阴,13,8,北风,3
20141203,多云,13,4,北风,3
20141204,多云,13,7,北风,3
20141205,多云,13,8,北风,3
20141206,小雨,11,6,北风,3
20141207,多云,14,4,北风,3
20141208,多云,13,6,北风,3
20141209,小雨,8,4,北风,3
20141210,小雨,8,3,北风,3
20141211,阴,7,2,北风,3
20141212,多云,10,1,南风,3
20141213,阴,10,3,北风,3
20141214,阴,10,4,北风,3
20141215,多云,10,4,北风,0
20141216,多云,9,0,北风,3
20141217,多云,11,2,南风,3
20141218,多云,11,-1,南风,3
20141219,多云,11,1,南风,3
20141220,多云,10,0,南风,3
20141221,晴,10,-2,北风,3
20141222,多云,12,-1,北风,3
20141223,多云,11,2,南风,3
20141224,多云,10,4,南风,3
20141225,阴,11,4,南风,3
20141226,阴,9,4,南风,3
20141227,阴,12,1,北风,3
20141228,多云,14,0,北风,3
20141229,多云,13,3,北风,3
20141230,多云,14,2,北风,3
20141231,多云,13,4,南风,3
20150101,多云,12,5,南风,3
20150102,阴,10,3,南风,3
20150103,多云,11,1,南风,3
20150104,阴,9,5,北风,3
20150105,小雨,9,2,北风,3
20150106,多云,11,3,南风,3
20150107,阴,9,5,北风,3
20150108,阴,11,2,南风,3
20150109,多云,12,2,北风,3
20150110,多云,11,4,北风,3
20150111,多云,12,3,北风,3
20150112,多云,13,2,北风,3
20150113,多云,11,5,北风,3
20150114,阴,10,5,北风,3
20150115,阴,11,4,北风,3
20150116,阴,11,6,南风,3
20150117,小雨,11,5,北风,3
20150118,阴,12,4,北风,3
20150119,多云,12,3,北风,3
20150120,多云,14,2,南风,3
20150121,多云,14,3,南风,3
20150122,多云,14,3,南风,3
20150123,阴,13,6,南风,3
20150124,阴,13,6,南风,3
20150125,多云,13,8,南风,3
20150126,多云,14,9,南风,3
20150127,阴,13,6,南风,3
20150128,小雨,7,3,北风,3
20150129,小雨,6,3,北风,3
20150130,阴,7,2,北风,3
20150131,小雨,6,2,北风,3
20150201,阴,6,2,北风,3
20150202,阴,10,2,南风,3
20150203,多云,10,2,北风,3
20150204,多云,12,2,北风,3
20150205,多云,12,2,南风,3
20150206,多云,11,4,南风,3
20150207,多云,13,0,南风,3
20150208,多云,11,4,南风,3
20150209,阴,11,3,南风,3
20150210,阴,11,2,南风,3
20150211,多云,16,1,南风,3
20150212,多云,17,3,南风,3
20150213,多云,16,6,南风,3
20150214,阴,14,5,南风,3
20150215,多云,17,5,南风,3
20150216,多云,19,4,南风,3
20150217,多云,19,10,南风,3
20150218,阴,15,10,南风,3
20150219,小雨,15,10,南风,3
20150220,多云,17,11,北风,3
20150221,多云,16,10,南风,3
20150222,阴,16,8,南风,3
20150223,阴,14,8,南风,3
20150224,多云,17,6,南风,3
20150225,多云,16,9,南风,3
20150226,阴,15,8,北风,3
20150227,小雨,13,8,北风,3
20150228,阴,12,2,北风,3
20150301,多云,14,4,南风,3
20150302,多云,13,5,南风,3
20150303,阴,12,6,北风,3
20150304,小雨,10,5,北风,3
20150305,小雨,9,3,北风,3
20150306,阴,12,6,南风,3
20150307,多云,14,7,南风,3
20150308,多云,17,7,南风,3
20150309,多云,20,8,南风,3
20150310,小雨,15,8,北风,3
20150311,多云,17,6,南风,3
20150312,多云,20,8,南风,3
20150313,多云,19,8,南风,3
20150314,阴,19,11,南风,3
20150315,阴,20,12,南风,3
20150316,多云,20,15,南风,3
20150317,阴,20,14,北风,3
20150318,阴,21,13,南风,3
20150319,小雨,17,11,北风,3
20150320,阴,20,9,南风,3
20150321,多云,22,12,南风,3
20150322,多云,22,12,南风,3
20150323,多云,22,13,北风,3
20150324,阴,19,13,北风,3
20150325,多云,22,13,南风,3
20150326,多云,21,15,南风,3
20150327,小雨,19,15,北风,3
20150328,多云,23,15,南风,3
20150329,多云,25,17,南风,3
20150330,多云,25,18,南风,3
20150331,多云,25,18,南风,3
20150401,多云,25,18,南风,3
20150402,多云,30,15,北风,3
20150403,多云,27,17,南风,3
20150404,阴,24,13,北风,3
20150405,小雨,19,11,北风,3
20150406,小雨,16,11,北风,3
20150407,阴,17,11,北风,3
20150408,阴,16,11,北风,3
20150409,阴,18,10,北风,3
20150410,小雨,17,10,北风,3
20150411,多云,23,11,北风,3
20150412,晴,27,10,南风,3
20150413,多云,25,12,南风,3
20150414,阴,24,12,南风,3
20150415,晴,28,14,南风,3
20150416,多云,28,16,南风,3
20150417,多云,27,17,南风,3
20150418,小到中雨,25,16,北风,4
20150419,多云,24,16,南风,3
20150420,多云,27,16,南风,3
20150421,多云,24,15,南风,3
20150422,阴,20,14,北风,3
20150423,阴,19,14,北风,3
20150424,阴,24,15,北风,3
20150425,多云,26,14,南风,3
20150426,多云,27,16,南风,3
20150427,多云,28,18,南风,3
20150428,多云,30,16,南风,3
20150429,多云,31,18,南风,3
20150430,多云,27,18,南风,3
20150501,阴,26,16,北风,3
20150502,多云,30,18,北风,3
20150503,阴,26,18,南风,3
20150504,多云,26,15,南风,3
20150505,阴,25,14,北风,3
20150506,多云,30,18,南风,3
20150507,多云,29,19,南风,3
20150508,多云,30,18,南风,3
20150509,晴,31,17,南风,3
20150510,多云,30,18,北风,3
20150511,多云,29,14,南风,3
20150512,多云,30,17,南风,3
20150513,多云,30,18,南风,3
20150514,多云,33,19,南风,3
20150515,阵雨,30,20,北风,3
20150516,多云,31,18,南风,3
20150517,多云,28,20,南风,3
20150518,多云,32,21,南风,3
20150519,多云,32,21,南风,3
20150520,多云,32,18,南风,3
20150521,小雨,23,16,北风,4
20150522,小雨,22,17,北风,3
20150523,多云,29,17,南风,3
20150524,多云,29,20,南风,3
20150525,多云,28,20,南风,3
20150526,阴,28,19,南风,3
20150527,多云,30,19,南风,3
20150528,阴,27,19,南风,3
20150529,多云,27,22,南风,3
20150530,多云,33,20,南风,3
20150531,多云,30,22,南风,3
20150601,阵雨,31,22,南风,3
20150602,多云,31,21,南风,3
20150603,阴,29,22,北风,3
20150604,阵雨,27,20,南风,3
20150605,多云,30,20,南风,3
20150606,多云,29,19,北风,3
20150607,多云,29,21,南风,3
20150608,多云,31,21,南风,3
20150609,多云,31,22,南风,3
20150610,多云,33,24,南风,3
20150611,阵雨,29,21,南风,3
20150612,阵雨,27,20,北风,3
20150613,阴,29,20,南风,3
20150614,阴,29,21,南风,3
20150615,阴,29,21,南风,3
20150616,阴,30,23,南风,3
20150617,多云,31,21,南风,3
20150618,多云,32,22,南风,3
20150619,阴,31,21,南风,3
20150620,小到中雨,28,21,北风,3
20150621,多云,31,21,南风,3
20150622,阵雨,28,22,南风,3
20150623,阵雨,27,21,北风,3
20150624,阴,30,23,北风,3
20150625,多云,31,23,南风,3
20150626,多云,32,24,南风,3
20150627,阵雨,32,23,南风,3
20150628,阵雨,32,24,南风,3
20150629,大雨,28,23,北风,3
20150630,阴,29,23,南风,3
20150701,多云,32,24,南风,3
20150702,阵雨,30,21,南风,3
20150703,中雨,27,20,南风,3
20150704,阵雨,25,20,北风,3
20150705,多云,28,20,南风,3
20150706,多云,30,20,南风,3
20150707,多云,30,21,南风,3
20150708,多云,31,21,南风,3
20150709,阵雨,27,20,北风,3
20150710,多云,31,22,南风,3
20150711,多云,33,21,南风,3
20150712,多云,32,24,南风,3
20150713,阴,28,21,南风,3
20150714,多云,32,22,南风,3
20150715,多云,31,22,南风,3
20150716,多云,33,22,南风,3
20150717,多云,33,22,南风,3
20150718,多云,33,23,南风,3
20150719,多云,32,22,南风,3
20150720,多云,31,22,北风,3
20150721,中雨,27,21,北风,4
20150722,多云,30,23,南风,3
20150723,晴,34,23,南风,3
20150724,多云,35,22,南风,3
20150725,晴,36,22,南风,3
20150726,晴,35,23,南风,3
20150727,多云,34,23,南风,3
20150728,多云,34,23,南风,3
20150729,多云,34,22,南风,3
20150730,阵雨,34,23,南风,3
20150731,中雨,33,23,北风,3
20150801,多云,34,24,南风,3
20150802,多云,35,24,南风,3
20150803,阴,34,24,南风,3
20150804,阴,31,22,南风,3
20150805,多云,34,22,南风,3
20150806,多云,35,24,南风,3
20150807,多云,32,20,南风,3
20150808,中雨,28,21,北风,4
20150809,阴,31,21,南风,3
20150810,多云,33,23,南风,3
20150811,多云,31,23,南风,3
20150812,多云,31,23,南风,3
20150813,多云,32,23,南风,3
20150814,多云,32,21,南风,3
20150815,阵雨,32,24,南风,3
20150816,多云,31,20,南风,3
20150817,中到大雨,25,21,北风,4
20150818,阵雨,27,20,北风,3
20150819,阵雨,29,20,南风,3
20150820,多云,30,20,南风,3
20150821,多云,32,21,南风,3
20150822,多云,31,21,南风,3
20150823,多云,31,22,南风,3
20150824,阵雨,30,21,南风,3
20150825,阵雨,28,20,北风,3
20150826,阴,28,19,北风,3
20150827,中雨,24,19,北风,3
20150828,小雨,27,22,南风,3
20150829,多云,31,22,南风,3
20150830,多云,30,21,南风,3
20150831,阵雨,29,21,南风,3
